caldt,crsp_fundno,mtna,mret,mnav
2023-07-31,090738,5086.000,0.030554,32.3800000
2023-08-31,090738,5303.100,-0.003706,32.2600000
2023-09-29,090738,5055.400,-0.058896,30.3600000
2023-10-31,090738,4842.600,-0.051713,28.7900000
2023-11-30,090738,5153.800,0.094130,31.5000000
2023-12-29,090738,5680.400,0.098263,34.4400000
2024-01-31,090738,5999.900,-0.003775,34.3100000
2024-02-29,090738,6495.800,0.099388,37.7200000
2024-03-28,090738,7342.900,0.055408,39.8100000
2024-04-30,090738,7176.100,-0.058779,37.4700000
2024-05-31,090738,7725.300,0.033093,38.7100000
2024-06-28,090738,7390.400,-0.041582,37.0200000
2024-07-31,090738,8038.500,0.079146,39.9500000
2024-08-30,090738,8001.300,-0.013517,39.4100000
2024-09-30,090738,8411.000,0.044151,41.1500000
2024-10-31,090738,8298.800,-0.000486,41.1300000
2024-11-29,090738,9716.000,0.111354,45.7100000
2024-12-31,090738,8556.100,-0.112241,40.4400000
2025-01-31,090738,9433.900,0.046489,42.3200000
2025-02-28,090738,8365.100,-0.050095,40.2000000
2025-03-31,090738,7672.900,-0.061940,37.7100000
2025-04-30,090738,7468.400,0.018298,38.4000000
2025-05-30,090738,8182.100,0.080990,41.5100000
2025-06-30,090738,8607.200,0.052277,43.5700000
2025-07-31,090738,9063.400,0.048428,45.6800000
2025-08-29,090738,9374.400,0.017732,46.4900000
2025-09-30,090738,9603.200,0.024521,47.6300000
2025-10-31,090738,9759.200,0.012807,48.2400000
2025-11-28,090738,9828.700,0.005597,48.5100000
2025-12-31,090738,9960.000,-0.008562,47.7700000
2026-01-30,090738,11673.500,0.061964,50.7300000
2026-02-27,090738,12429.100,0.085945,55.0900000
2026-03-31,090738,11634.400,-0.077691,50.8100000
2026-04-30,090738,13361.800,0.118481,56.8300000
2026-05-29,090738,13540.400,-0.009326,56.3000000
2026-06-30,090738,14567.100,0.047658,58.8800000
2018-02-28,093299,2.400,R,24.4900000
2018-03-29,093299,6.200,0.017967,24.9300000
2018-04-30,093299,6.500,0.040915,25.9500000
2018-05-31,093299,6.600,0.022929,26.5450000
2018-06-29,093299,6.700,0.007380,26.7409000
2018-07-31,093299,6.700,0.007935,26.9531000
2018-08-31,093299,6.600,-0.016325,26.5131000
2018-09-28,093299,6.700,0.009493,26.7648000
2018-10-31,093299,4.700,-0.127298,23.3577000
2018-11-30,093299,4.600,-0.021937,22.8453000
2018-12-31,093299,3.800,-0.135809,19.1568000
2019-01-31,093299,4.300,0.131494,21.6758000
2019-02-28,093299,3.900,0.019976,22.1088000
2019-03-29,093299,3.900,0.009743,22.3242000
2019-04-30,093299,4.000,0.028969,22.9709000
2019-05-31,093299,3.000,-0.131149,19.9583000
2019-06-28,093299,3.300,0.108401,22.1218000
2019-07-31,093299,3.200,-0.025712,21.5530000
2019-08-30,093299,2.900,-0.090317,19.6064000
2019-09-30,093299,3.100,0.038008,20.3516000
2019-10-31,093299,3.100,0.011424,20.5841000
2019-11-29,093299,2.600,0.024655,21.0916000
2019-12-31,093299,2.700,0.037124,21.5168000
2018-04-30,093386,2.600,R,25.8800000
2018-05-31,093386,2.700,0.043663,27.0100000
2018-06-29,093386,2.700,0.001944,26.9600000
2018-07-31,093386,2.800,0.024110,27.6100000
2018-08-31,093386,2.800,-0.001811,27.5600000
2018-09-28,093386,2.700,-0.010628,27.1500000
2018-10-31,093386,2.500,-0.085820,24.8200000
2018-11-30,093386,3.800,0.027397,25.5000000
2018-12-31,093386,4.600,-0.083193,23.0300000
2019-01-31,093386,5.100,0.102909,25.4000000
2019-02-28,093386,5.300,0.043701,26.5100000
2019-03-29,093386,5.300,-0.003834,26.3100000
2019-04-30,093386,5.400,0.028506,27.0600000
2019-05-31,093386,5.000,-0.067997,25.2200000
2019-06-28,093386,6.800,0.088308,27.3400000
2019-07-31,093386,6.800,-0.006584,27.1600000
2019-08-30,093386,6.600,-0.029823,26.3500000
2019-09-30,093386,6.900,0.055460,27.6800000
2019-10-31,093386,6.900,0.003974,27.7900000
2019-11-29,093386,7.000,0.002879,27.8700000
2019-12-31,093386,7.200,0.033804,28.6600000
2020-01-31,093386,7.000,-0.023726,27.9800000
2020-02-28,093386,6.300,-0.104003,25.0700000
2020-03-31,093386,5.100,-0.185138,20.2700000
2020-04-30,093386,7.800,0.106561,22.4300000
2020-05-29,093386,9.400,0.046812,23.4800000
2020-06-30,093386,16.600,0.011439,23.6500000
2020-07-31,093386,15.800,0.027061,24.2900000
2020-08-31,093386,22.500,0.031289,25.0500000
2020-09-30,093386,25.600,-0.022774,24.3600000
2020-10-30,093386,34.500,0.048440,25.5400000
2020-11-30,093386,65.700,0.119029,28.5800000
2020-12-31,093386,92.900,0.057916,29.9700000
2021-01-29,093386,172.200,-0.009009,29.7000000
2021-02-26,093386,225.500,0.061953,31.5400000
2021-03-31,093386,347.300,0.099166,34.5600000
2021-04-30,093386,489.000,0.032986,35.7000000
2021-05-28,093386,579.900,0.012045,36.1300000
2021-06-30,093386,596.000,-0.021263,35.2700000
2021-07-30,093386,648.000,0.015027,35.8000000
2021-08-31,093386,692.100,0.017598,36.4300000
2021-09-30,093386,650.500,-0.058893,34.0600000
2021-10-29,093386,726.300,0.061069,36.1400000
2021-11-30,093386,725.200,-0.013835,35.6400000
2021-12-31,093386,835.000,0.077876,38.2100000
2022-01-31,093386,789.500,-0.052081,36.2200000
2022-02-28,093386,815.800,0.026115,37.1659000
2022-03-31,093386,899.100,0.051884,38.9226000
2022-04-29,093386,870.500,-0.058305,36.6532000
2022-05-31,093386,1790.700,0.035061,37.9383000
2022-06-30,093386,1707.900,-0.100011,34.0560000
2022-07-29,093386,1701.500,0.095549,37.3100000
2022-08-31,093386,1665.600,-0.020986,36.5270000
2022-09-30,093386,1492.500,-0.112495,32.2005000
2022-10-31,093386,1652.300,0.108284,35.6873000
2022-11-30,093386,1838.000,0.068540,38.1333000
2022-12-30,093386,1763.900,-0.042404,36.2948000
2023-01-31,093386,1884.700,0.072911,38.9411000
2023-02-28,093386,1863.500,-0.020377,38.1476000
2023-03-31,093386,1829.800,-0.016191,37.3422000
2023-04-28,093386,1786.700,-0.006307,37.1067000
2023-05-31,093386,1734.200,-0.029388,36.0162000
2023-06-30,093386,1886.500,0.089015,39.0573000
2023-07-31,093386,2150.700,0.033118,40.3508000
2023-08-31,093386,2149.900,-0.033913,38.9824000
2023-09-29,093386,2027.600,-0.056293,36.5657000
2023-10-31,093386,1968.300,-0.039622,35.1169000
2023-11-30,093386,2128.800,0.071963,37.6440000
2023-12-29,093386,2262.600,0.074835,40.2233000
2024-01-31,093386,2193.100,-0.038371,38.6799000
2024-02-29,093386,2279.600,0.055225,40.8160000
2024-03-28,093386,2358.000,0.065983,43.3459000
2024-04-30,093386,2313.400,-0.026095,42.2148000
2024-05-31,093386,2466.400,0.048905,44.2793000
2024-06-28,093386,2357.100,-0.044721,42.1292000
2024-07-31,093386,2629.000,0.095760,46.1635000
2024-08-30,093386,2636.300,-0.011988,45.6101000
2024-09-30,093386,2767.800,0.035837,46.9911000
2024-10-31,093386,3033.600,-0.001434,46.9237000
2024-11-29,093386,3415.000,0.099355,51.5858000
2024-12-31,093386,3109.500,-0.099406,46.2375000
2025-01-31,093386,3220.100,0.024898,47.3887000
2025-02-28,093386,2519.200,-0.015537,46.6524000
2025-03-31,093386,2268.900,-0.027485,45.1064000
2025-04-30,093386,2287.300,0.004146,45.2934000
2025-05-30,093386,2463.200,0.054973,47.7833000
2025-06-30,093386,2638.400,0.033128,49.1787000
2025-07-31,093386,2843.500,0.028809,50.5955000
2025-08-29,093386,2996.800,0.027433,51.9835000
2025-09-30,093386,3092.600,0.019471,52.7740000
2025-10-31,093386,3093.700,-0.003045,52.6133000
2025-11-28,093386,3179.100,0.019828,53.6565000
2025-12-31,093386,3194.400,-0.013640,52.6265000
2026-01-30,093386,3493.800,0.064773,56.0353000
2026-02-27,093386,3860.200,0.076396,60.3162000
2026-03-31,093386,3699.800,-0.047411,57.1842000
2026-04-30,093386,4138.600,0.094087,62.5645000
2026-05-29,093386,4143.400,-0.026809,60.8872000
2026-06-30,093386,4618.100,0.038498,63.0459000
2018-04-30,093524,0.100,,
2018-05-31,093524,2.500,R,25.2129000
2018-06-29,093524,2.600,0.043696,26.1667000
2018-07-31,093524,2.600,-0.000504,26.1535000
2018-08-31,093524,2.700,0.029174,26.9165000
2018-09-28,093524,2.600,-0.020554,26.1969000
2018-10-31,093524,3.600,-0.073051,24.2832000
2018-11-30,093524,5.100,0.054293,25.6016000
2018-12-31,093524,5.900,-0.077808,23.4151000
2019-01-31,093524,6.500,0.115498,26.1195000
2019-02-28,093524,9.200,0.001436,26.1570000
2019-03-29,093524,12.700,0.081558,28.1547000
2019-04-30,093524,22.700,0.007441,28.3642000
2019-05-31,093524,33.400,0.023315,29.0255000
2019-06-28,093524,44.400,0.022865,29.5990000
2019-07-31,093524,56.700,0.008115,29.8392000
2019-08-30,093524,84.700,0.071289,31.9664000
2019-09-30,093524,120.600,0.009448,32.1536000
2019-10-31,093524,158.300,-0.015585,31.6525000
2019-11-29,093524,179.000,-0.016365,31.1345000
2019-12-31,093524,197.400,0.054010,32.6260000
2020-01-31,093524,241.400,0.013544,33.0679000
2020-02-28,093524,281.700,-0.015057,32.5700000
2020-03-31,093524,368.600,-0.054796,30.5905000
2020-04-30,093524,548.900,0.087455,33.2658000
2020-05-29,093524,666.200,0.048563,34.8813000
2020-06-30,093524,731.900,0.022206,35.5304000
2020-07-31,093524,846.100,0.049051,37.2732000
2020-08-31,093524,869.400,-0.011622,36.8400000
2020-09-30,093524,882.100,-0.038181,35.2838000
2020-10-30,093524,1053.200,-0.035594,34.0279000
2020-11-30,093524,1066.700,0.039717,35.3794000
2020-12-31,093524,1098.500,0.018703,35.8985000
2021-01-29,093524,1048.100,0.010212,36.2651000
2021-02-26,093524,1027.600,-0.036233,34.9511000
2021-03-31,093524,1041.900,0.038724,36.1766000
2021-04-30,093524,1116.000,0.063710,38.4814000
2021-05-28,093524,1127.000,0.006447,38.7295000
2021-06-30,093524,1190.200,0.043948,40.2770000
2021-07-30,093524,1546.200,0.002356,40.3719000
2021-08-31,093524,1628.500,0.038274,41.9171000
2021-09-30,093524,1518.100,-0.068591,38.9265000
2021-10-29,093524,1614.400,0.042030,40.5626000
2021-11-30,093524,1534.300,-0.004563,40.3775000
2021-12-31,093524,1653.500,0.073494,43.2292000
2022-01-31,093524,1394.900,-0.126745,37.7501000
2022-02-28,093524,1365.300,-0.031706,36.5532000
2022-03-31,093524,1405.400,0.070954,39.1468000
2022-04-29,093524,1299.300,-0.042111,37.4983000
2022-05-31,093524,1272.400,-0.012134,37.0433000
2022-06-30,093524,1150.800,-0.064199,34.4556000
2022-07-29,093524,1241.600,0.059842,36.5175000
2022-08-31,093524,1143.700,-0.066461,34.0905000
2022-09-30,093524,963.800,-0.154850,28.6836000
2022-10-31,093524,910.800,-0.013869,28.2858000
2022-11-30,093524,951.200,0.077802,30.4865000
2022-12-30,093524,867.000,-0.042669,29.0438000
2023-01-31,093524,832.700,0.098524,31.9053000
2023-02-28,093524,760.500,-0.077896,29.4200000
2023-03-31,093524,745.500,0.013521,29.7024000
2023-04-28,093524,708.000,-0.000613,29.6842000
2023-05-31,093524,625.600,-0.048585,28.2420000
2023-06-30,093524,609.500,0.045019,29.2348000
2023-07-31,093524,608.000,0.016905,29.7290000
2023-08-31,093524,576.600,-0.030169,28.8321000
2023-09-29,093524,505.100,-0.079479,25.9051000
2023-10-31,093524,455.300,-0.020757,25.3674000
2023-11-30,093524,503.300,0.143507,29.0078000
2023-12-29,093524,526.800,0.029009,29.8493000
2024-01-31,093524,501.400,-0.045562,28.4893000
2024-02-29,093524,482.700,0.026775,29.2521000
2024-03-28,093524,469.400,-0.015649,28.6237000
2024-04-30,093524,422.500,-0.080391,26.3226000
2024-05-31,093524,443.400,0.052780,27.7119000
2024-06-28,093524,431.400,-0.004958,27.3027000
2024-07-31,093524,464.600,0.063499,29.0364000
2024-08-30,093524,477.200,0.043470,30.2986000
2024-09-30,093524,467.400,0.068082,32.2352000
2024-10-31,093524,461.200,-0.013181,31.8103000
2024-11-29,093524,461.800,0.008189,32.0708000
2024-12-31,093524,415.200,-0.064211,29.9772000
2025-01-31,093524,401.100,-0.019695,29.3868000
2025-02-28,093524,422.400,0.056855,31.0576000
2025-03-31,093524,393.700,-0.051469,29.3801000
2025-04-30,093524,398.700,0.047947,30.7888000
2025-05-30,093524,437.200,0.017916,31.3404000
2025-06-30,093524,450.500,0.034661,32.2957000
2025-07-31,093524,445.200,-0.011800,31.9146000
2025-08-29,093524,443.900,-0.009948,31.5971000
2025-09-30,093524,432.700,0.007599,31.7032000
2025-10-31,093524,424.800,-0.018329,31.1221000
2025-11-28,093524,395.300,-0.059180,29.2803000
2025-12-31,093524,368.400,-0.006234,28.6700000
2026-01-30,093524,376.200,0.080105,30.9666000
2026-02-27,093524,385.800,0.087975,33.6909000
2026-03-31,093524,348.200,-0.070559,31.0856000
2026-04-30,093524,395.100,0.129909,35.1239000
2026-05-29,093524,407.400,-0.012806,34.6741000
2026-06-30,093524,378.400,-0.084746,31.6677000
2018-06-29,093736,2.500,R,25.1200000
2018-07-31,093736,11.400,0.005971,25.2700000
2018-08-31,093736,11.800,0.037266,26.2117000
2018-09-28,093736,14.000,-0.030204,25.4200000
2018-10-31,093736,14.500,-0.049174,24.1700000
2018-11-30,093736,16.300,0.035581,25.0300000
2018-12-31,093736,15.900,-0.090752,22.6800000
2019-01-31,093736,21.600,0.120278,25.4079000
2019-02-28,093736,27.100,0.067495,27.1228000
2019-03-29,093736,31.000,-0.001250,26.9700000
2019-04-30,093736,58.100,0.050567,28.3338000
2019-05-31,093736,58.000,-0.048155,26.9694000
2019-06-28,093736,68.000,0.103413,29.5700000
2019-07-31,093736,72.400,0.041349,30.7927000
2019-08-30,093736,87.100,-0.006907,30.5800000
2019-09-30,093736,87.900,0.013635,30.8432000
2019-10-31,093736,95.100,0.010596,31.1700000
2019-11-29,093736,106.400,0.034007,32.2300000
2019-12-31,093736,117.900,0.049582,33.6872000
2020-01-31,093736,138.000,0.077688,36.3043000
2020-02-28,093736,171.000,0.023689,37.1643000
2020-03-31,093736,136.700,-0.220791,28.7886000
2020-04-30,093736,163.100,0.168351,33.6352000
2020-05-29,093736,180.600,0.073961,36.1229000
2020-06-30,093736,208.900,0.084186,39.0461000
2020-07-31,093736,265.700,0.153508,45.0400000
2020-08-31,093736,375.000,0.189418,53.5714000
2020-09-30,093736,398.600,0.035527,55.3700000
2020-10-30,093736,436.100,-0.002890,55.2100000
2020-11-30,093736,606.000,0.268837,70.0525000
2020-12-31,093736,783.500,0.142446,79.9500000
2021-01-29,093736,1070.100,0.148968,91.8600000
2021-02-26,093736,997.600,-0.117029,81.1097000
2021-03-31,093736,1046.700,-0.039933,77.8200000
2021-04-30,093736,970.800,-0.065536,72.7200000
2021-05-28,093736,909.500,-0.048955,69.1600000
2021-06-30,093736,1007.500,0.097923,75.7500000
2021-07-30,093736,961.700,-0.045413,72.3100000
2021-08-31,093736,941.100,-0.025169,70.4900000
2021-09-30,093736,901.900,-0.061078,66.0750000
2021-10-29,093736,1090.500,0.198184,79.1700000
2021-11-30,093736,1014.800,-0.066115,73.9357000
2021-12-31,093736,874.800,-0.131574,64.0900000
2022-01-31,093736,738.300,-0.165197,53.5025000
2022-02-28,093736,752.200,0.059055,56.6621000
2022-03-31,093736,834.300,0.116652,63.2082000
2022-04-29,093736,666.500,-0.207065,50.1200000
2022-05-31,093736,675.400,0.061053,53.1800000
2022-06-30,093736,613.900,-0.083263,48.6300000
2022-07-29,093736,749.900,0.223773,59.5121000
2022-08-31,093736,801.900,0.058936,63.0195000
2022-09-30,093736,713.300,-0.118733,55.4003000
2022-10-31,093736,691.700,-0.013072,54.6761000
2022-11-30,093736,707.900,0.019477,55.7410000
2022-12-30,093736,565.800,-0.178670,45.6309000
2023-01-31,093736,635.000,0.159692,52.9178000
2023-02-28,093736,540.000,-0.086829,48.3230000
2023-03-31,093736,508.500,-0.035440,46.5471000
2023-04-28,093736,468.300,-0.085468,42.5688000
2023-05-31,093736,465.800,0.020196,43.4285000
2023-06-30,093736,487.500,0.042758,45.1364000
2023-07-31,093736,500.600,0.066439,48.1352000
2023-08-31,093736,430.900,-0.135070,41.6336000
2023-09-29,093736,375.700,-0.116610,36.6492000
2023-10-31,093736,311.400,-0.192637,29.5892000
2023-11-30,093736,268.000,0.059248,31.3423000
2023-12-29,093736,297.800,0.150522,35.8816000
2024-01-31,093736,245.700,-0.164903,29.9646000
2024-02-29,093736,232.900,-0.000160,29.9598000
2024-03-28,093736,227.700,-0.009770,29.6671000
2024-04-30,093736,199.100,-0.093144,26.9038000
2024-05-31,093736,213.900,0.173511,31.5719000
2024-06-28,093736,202.900,-0.104804,28.1835000
2024-07-31,093736,225.000,0.067859,30.0960000
2024-08-30,093736,205.500,-0.038324,28.9426000
2024-09-30,093736,191.900,0.019487,29.4106000
2024-10-31,093736,145.300,-0.054497,27.8078000
2024-11-29,093736,125.800,0.010950,28.1123000
2024-12-31,093736,115.100,-0.070390,26.0210000
2025-01-31,093736,110.800,-0.009392,25.7766000
2025-02-28,093736,93.700,-0.073640,23.8784000
2025-03-31,093736,85.600,-0.037467,22.9740000
2025-04-30,093736,85.800,-0.010120,22.7415000
2025-05-30,093736,96.800,0.070994,24.3560000
2025-06-30,093736,93.000,0.061442,25.8274000
2025-07-31,093736,92.400,0.052297,27.1781000
2025-08-29,093736,97.100,0.082114,29.4098000
2025-09-30,093736,104.700,0.090738,31.9741000
2025-10-31,093736,115.300,0.101551,35.2211000
2025-11-28,093736,108.700,-0.050705,33.4352000
2025-12-31,093736,108.000,-0.025734,32.4853000
2026-01-30,093736,117.100,0.092623,35.4942000
2026-02-27,093736,113.100,-0.083090,32.5450000
2026-03-31,093736,112.100,0.028318,33.4567000
2026-04-30,093736,126.500,0.065443,35.6462000
2026-05-29,093736,145.300,0.173244,41.8217000
2026-06-30,093736,129.400,-0.151645,35.4607000
2019-01-31,094931,0.100,R,25.0000000
2019-02-28,094931,2.600,0.050952,26.2738000
2019-03-29,094931,2.700,0.012735,26.6084000
2019-04-30,094931,2.800,0.045486,27.8187000
2019-05-31,094931,2.600,-0.082840,25.5142000
2019-06-28,094931,2.700,0.053264,26.8732000
2019-07-31,094931,4.100,0.013199,27.2279000
2019-08-30,094931,3.900,-0.043701,26.0380000
2019-09-30,094931,4.000,0.020558,26.5733000
2019-10-31,094931,4.100,0.019042,27.0793000
2019-11-29,094931,4.200,0.045688,28.3165000
2019-12-31,094931,,-0.008783,28.0678000
2019-05-31,095402,2.500,R,24.7817000
2019-06-28,095402,2.600,0.038948,25.7469000
2019-07-31,095402,2.500,-0.010957,25.4648000
2019-08-30,095402,2.600,0.010002,25.7195000
2019-09-30,095402,2.600,0.012002,25.8264000
2019-10-31,095402,2.600,0.001820,25.8734000
2019-11-29,095402,2.600,-0.013125,25.5338000
2019-12-31,095402,2.700,0.051799,26.5682000
2020-01-31,095402,2.700,0.015669,26.9845000
2020-02-28,095402,2.500,-0.065560,25.2154000
2020-03-31,095402,2.100,-0.152010,21.3222000
2020-04-30,095402,2.300,0.078744,23.0012000
2020-05-29,095402,2.400,0.035798,23.8246000
2020-06-30,095402,2.300,-0.019403,23.2222000
2020-07-31,095402,2.400,0.024731,23.7965000
2020-08-31,095402,2.400,-0.000840,23.7765000
2020-09-30,095402,2.300,-0.028615,22.9366000
2020-10-30,095402,2.200,-0.030070,22.2469000
2020-11-30,095402,2.400,0.077660,23.9746000
2020-12-31,095402,2.400,0.010238,23.9264000
2021-01-29,095402,2.400,-0.002595,23.8643000
2021-02-26,095402,2.400,-0.010325,23.6179000
2021-03-31,095402,2.500,0.064446,25.1142000
2021-04-30,095402,4.000,0.049900,26.3674000
2021-05-28,095402,4.000,0.017438,26.8272000
2021-06-30,095402,4.000,0.007214,26.8542000
2021-07-30,095402,4.100,0.010803,27.1443000
2021-08-31,095402,4.200,0.030191,27.9638000
2021-09-30,095402,5.400,-0.032384,26.8194000
2021-10-29,095402,5.600,0.040620,27.9088000
2021-11-30,095402,5.300,-0.042599,26.7199000
2021-12-31,095402,5.600,0.065776,28.2076000
2022-01-31,095402,4.100,-0.025249,27.4954000
2022-02-28,095402,4.100,-0.004644,27.3677000
2022-03-31,095402,4.400,0.065041,29.0885000
2022-04-29,095402,4.200,-0.048885,27.6665000
2022-05-31,095402,4.300,0.034244,28.6139000
2022-06-30,095402,4.000,-0.068276,26.4583000
2022-07-29,095402,4.200,0.053624,27.8771000
2022-08-31,095402,4.000,-0.036783,26.8517000
2022-09-30,095402,3.500,-0.127667,23.2772000
2022-10-31,095402,3.600,0.037552,24.1513000
2022-11-30,095402,3.900,0.088902,26.2984000
2022-12-30,095402,3.800,-0.036105,25.1278000
2023-01-31,095402,4.000,0.053065,26.4612000
2023-02-28,095402,3.800,-0.047685,25.1994000
2023-03-31,095402,3.900,0.030679,25.8497000
2023-04-28,095402,4.000,0.022356,26.4276000
2023-05-31,095402,3.700,-0.054190,24.9955000
2023-06-30,095402,3.800,0.034184,25.6580000
2023-07-31,095402,3.900,0.016638,26.0849000
2023-08-31,095402,3.800,-0.038486,25.0810000
2023-09-29,095402,3.600,-0.049456,23.6821000
2023-10-31,095402,3.500,-0.019956,23.2095000
2023-11-30,095402,3.800,0.090838,25.3178000
2023-12-29,095402,3.900,0.037008,26.0034000
2024-01-31,095402,3.800,-0.035111,25.0904000
2024-02-29,095402,3.800,0.010147,25.3450000
2024-03-28,095402,3.900,0.035875,26.1966000
2024-04-30,095402,,,
2020-10-30,097763,1.400,R,14.3900000
2020-11-30,097763,3.700,0.038221,14.9400000
2020-12-31,097763,5.400,0.038611,15.4700000
2021-01-29,097763,9.500,0.020039,15.7800000
2021-02-26,097763,12.300,-0.028517,15.3300000
2021-03-31,097763,31.200,0.016308,15.5800000
2021-04-30,097763,46.700,0.062901,16.5600000
2021-05-28,097763,54.100,-0.010266,16.3900000
2021-06-30,097763,57.700,0.052916,17.1900000
2021-07-30,097763,64.200,0.004654,17.2700000
2021-08-31,097763,61.000,0.035321,17.8800000
2021-09-30,097763,64.400,-0.067114,16.6800000
2021-10-29,097763,75.100,0.044964,17.4300000
2021-11-30,097763,78.100,0.022949,17.8300000
2021-12-31,097763,80.800,0.044165,18.4500000
2022-01-31,097763,89.200,-0.119783,16.2400000
2022-02-28,097763,86.200,-0.034483,15.6800000
2022-03-31,097763,86.200,0.045281,16.3900000
2022-04-29,097763,77.200,-0.050031,15.5700000
2022-05-31,097763,82.700,0.009634,15.7200000
2022-06-30,097763,73.800,-0.052642,14.8200000
2022-07-29,097763,76.500,0.050607,15.5700000
2022-08-31,097763,71.800,-0.061015,14.6200000
2022-09-30,097763,63.400,-0.160055,12.2800000
2022-10-31,097763,55.400,-0.034202,11.8600000
2022-11-30,097763,63.100,0.139966,13.5200000
2022-12-30,097763,58.400,-0.055761,12.5200000
2023-01-31,097763,62.500,0.104633,13.8300000
2023-02-28,097763,44.000,-0.078091,12.7500000
2023-03-31,097763,31.500,0.032157,13.1600000
2023-04-28,097763,29.600,-0.008359,13.0500000
2023-05-31,097763,29.500,-0.006897,12.9600000
2023-06-30,097763,30.200,0.050714,13.5400000
2023-07-31,097763,31.100,0.024372,13.8700000
2023-08-31,097763,30.900,-0.024513,13.5300000
2023-09-29,097763,29.800,-0.061345,12.7000000
2023-10-31,097763,30.200,-0.021260,12.4300000
2023-11-30,097763,39.300,0.150442,14.3000000
2023-12-29,097763,50.600,0.029067,14.6200000
2024-01-31,097763,56.400,-0.010260,14.4700000
2024-02-29,097763,57.600,0.064271,15.4000000
2024-03-28,097763,62.300,0.008442,15.5300000
2024-04-30,097763,61.800,-0.081133,14.2700000
2024-05-31,097763,69.800,0.034338,14.7600000
2024-06-28,097763,76.700,0.024284,15.0100000
2024-07-31,097763,89.400,0.025316,15.3900000
2024-08-30,097763,93.400,0.044185,16.0700000
2024-09-30,097763,112.400,0.092719,17.5600000
2024-10-31,097763,134.300,-0.028474,17.0600000
2024-11-29,097763,138.300,0.029894,17.5700000
2024-12-31,097763,156.500,-0.048601,16.5400000
2025-01-31,097763,185.600,-0.012696,16.3300000
2025-02-28,097763,239.900,0.083282,17.6900000
2025-03-31,097763,231.500,-0.077445,16.3200000
2025-04-30,097763,223.900,0.018382,16.6200000
2025-05-30,097763,245.300,0.034898,17.2000000
2025-06-30,097763,289.400,0.085310,18.5700000
2025-07-31,097763,360.000,0.026925,19.0700000
2025-08-29,097763,377.100,-0.009963,18.8800000
2025-09-30,097763,479.000,0.082097,20.4300000
2025-10-31,097763,626.600,0.092022,22.3100000
2025-11-28,097763,624.500,-0.065442,20.8500000
2025-12-31,097763,747.400,0.017018,21.0700000
2026-01-30,097763,1108.500,0.167537,24.6000000
2026-02-27,097763,1217.000,0.038211,25.5400000
2026-03-31,097763,1196.600,-0.068912,23.7800000
2026-04-30,097763,1672.700,0.207317,28.7100000
2026-05-29,097763,2144.200,0.096830,31.4900000
2026-06-30,097763,2570.300,-0.034544,30.2900000
2021-04-30,098401,3.100,R,15.5100000
2021-05-28,098401,3.200,0.025790,15.9100000
2021-06-30,098401,3.200,-0.004356,15.8000000
2021-07-30,098401,4.000,0.053165,16.6400000
2021-08-31,098401,7.500,0.029447,17.1300000
2021-09-30,098401,8.300,-0.064799,16.0200000
2021-10-29,098401,8.700,0.046816,16.7700000
2021-11-30,098401,8.700,-0.002385,16.7300000
2021-12-31,098401,9.100,0.055554,17.4900000
2022-01-31,098401,8.100,-0.106346,15.6300000
2022-02-28,098401,7.800,-0.038388,15.0300000
2022-03-31,098401,6.900,0.012641,15.2200000
2022-04-29,098401,6.300,-0.080815,13.9900000
2022-05-31,098401,6.300,0.000715,14.0000000
2022-06-30,098401,5.900,-0.058660,13.1000000
2022-07-29,098401,6.800,0.102290,14.4400000
2022-08-31,098401,6.600,-0.034626,13.9400000
2022-09-30,098401,6.600,-0.110473,12.4000000
2022-10-31,098401,7.100,0.085484,13.4600000
2022-11-30,098401,7.600,0.062407,14.3000000
2022-12-30,098401,8.000,-0.022707,13.8400000
2023-01-31,098401,8.600,0.072254,14.8400000
2023-02-28,098401,8.400,-0.022911,14.5000000
2023-03-31,098401,8.500,0.008276,14.6200000
2023-04-28,098401,8.500,0.004104,14.6800000
2023-05-31,098401,8.400,-0.008856,14.5500000
2023-06-30,098401,8.500,0.068574,15.4400000
2023-07-31,098401,9.000,0.027202,15.8600000
2023-08-31,098401,9.300,-0.036570,15.2800000
2023-09-29,098401,8.600,-0.071990,14.1800000
2023-10-31,098401,8.500,-0.019746,13.9000000
2023-11-30,098401,9.400,0.107914,15.4000000
2023-12-29,098401,10.000,0.069667,16.3300000
2024-01-31,098401,8.900,-0.031843,15.8100000
2024-02-29,098401,9.400,0.066414,16.8600000
2024-03-28,098401,9.800,0.037960,17.5000000
2024-04-30,098401,9.600,-0.025143,17.0600000
2024-05-31,098401,10.200,0.030481,17.5800000
2024-06-28,098401,9.800,-0.032260,16.9300000
2024-07-31,098401,10.500,0.073833,18.1800000
2024-08-30,098401,10.500,-0.005501,18.0800000
2024-09-30,098401,10.800,0.027102,18.5700000
2024-10-31,098401,10.200,-0.049004,17.6600000
2024-11-29,098401,10.700,0.043601,18.4300000
2024-12-31,098401,9.800,-0.076896,16.8600000
2025-01-31,098401,10.000,0.027284,17.3200000
2025-02-28,098401,10.100,0.000577,17.3300000
2025-03-31,098401,9.900,-0.016734,17.0400000
2025-04-30,098401,10.400,0.049296,17.8800000
2025-05-30,098401,10.600,0.025727,18.3400000
2025-06-30,098401,11.300,0.031858,18.8200000
2025-07-31,098401,11.700,0.006908,18.9500000
